inter_arrival_time,packet_size,protocol,flow_duration,total_bytes,packet_count,dst_port,ttl,label,class_name,dataset
30.10454664,156,17,240.8363731,1404,9,17500,128,1,Email,ISCX_VPN_2016
0.411484003,64,17,0.411484003,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411046982,64,17,0.411046982,128,2,5355,1,1,Email,ISCX_VPN_2016
0.598600292,140.1119403,17,240.038717,56325,402,161,191,1,Email,ISCX_VPN_2016
0.415201902,64,17,0.415201902,128,2,5355,1,1,Email,ISCX_VPN_2016
0.415088177,64,17,0.415088177,128,2,5355,1,1,Email,ISCX_VPN_2016
30.08190489,179,17,240.6552391,1611,9,17500,64,1,Email,ISCX_VPN_2016
30.08188313,179,17,240.6550651,1611,9,17500,64,1,Email,ISCX_VPN_2016
0.001603261,528.5833333,6,0.03687501,12686,24,13000,126,1,Email,ISCX_VPN_2016
29.99999824,87,17,239.9999859,783,9,5353,1,1,Email,ISCX_VPN_2016
0.40931201,64,17,0.40931201,128,2,5355,1,1,Email,ISCX_VPN_2016
0.408946991,64,17,0.408946991,128,2,5355,1,1,Email,ISCX_VPN_2016
0.747516513,92,17,1.495033026,276,3,137,128,1,Email,ISCX_VPN_2016
0.41655612,64,17,0.41655612,128,2,5355,1,1,Email,ISCX_VPN_2016
0.416432858,64,17,0.416432858,128,2,5355,1,1,Email,ISCX_VPN_2016
37.99832785,86,17,227.9899671,602,7,57621,128,1,Email,ISCX_VPN_2016
0.412799835,64,17,0.412799835,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412388086,64,17,0.412388086,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411282063,64,17,0.411282063,128,2,5355,1,1,Email,ISCX_VPN_2016
0.41089797,64,17,0.41089797,128,2,5355,1,1,Email,ISCX_VPN_2016
0.750756502,92,17,1.501513004,276,3,137,128,1,Email,ISCX_VPN_2016
0.409797907,64,17,0.409797907,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409528017,64,17,0.409528017,128,2,5355,1,1,Email,ISCX_VPN_2016
0.300644207,92,17,1.503221035,552,6,137,127,1,Email,ISCX_VPN_2016
10.12550801,92,17,81.00406408,828,9,137,128,1,Email,ISCX_VPN_2016
0.419229984,64,17,0.419229984,128,2,5355,1,1,Email,ISCX_VPN_2016
0.419059038,64,17,0.419059038,128,2,5355,1,1,Email,ISCX_VPN_2016
0.414492846,64,17,0.414492846,128,2,5355,1,1,Email,ISCX_VPN_2016
0.414212942,64,17,0.414212942,128,2,5355,1,1,Email,ISCX_VPN_2016
0.418730021,64,17,0.418730021,128,2,5355,1,1,Email,ISCX_VPN_2016
0.432945967,64,17,0.432945967,128,2,5355,1,1,Email,ISCX_VPN_2016
0.423313856,64,17,0.423313856,128,2,5355,1,1,Email,ISCX_VPN_2016
0.423376083,64,17,0.423376083,128,2,5355,1,1,Email,ISCX_VPN_2016
0.098268032,64,17,0.098268032,128,2,5355,1,1,Email,ISCX_VPN_2016
3.498286247,92,17,27.98628998,828,9,137,64,1,Email,ISCX_VPN_2016
0.037288854,148.3235294,6,1.230532169,5043,34,465,81.05882353,1,Email,ISCX_VPN_2016
0.411467075,64,17,0.411467075,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411193848,64,17,0.411193848,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420905828,64,17,0.420905828,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420420885,64,17,0.420420885,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420766115,64,17,0.420766115,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420314074,64,17,0.420314074,128,2,5355,1,1,Email,ISCX_VPN_2016
0.05842185,173,17,0.05842185,346,2,53,87.5,1,Email,ISCX_VPN_2016
0.09483695,179,17,0.09483695,358,2,53,87.5,1,Email,ISCX_VPN_2016
0.171945095,179,17,0.171945095,358,2,53,81.5,1,Email,ISCX_VPN_2016
0.021519745,297.2115385,6,1.097507,15455,52,995,80.03846154,1,Email,ISCX_VPN_2016
0.410444975,64,17,0.410444975,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409916878,64,17,0.409916878,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409847021,64,17,0.409847021,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409687996,64,17,0.409687996,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411115885,64,17,0.411115885,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410688877,64,17,0.410688877,128,2,5355,1,1,Email,ISCX_VPN_2016
0.416159153,64,17,0.416159153,128,2,5355,1,1,Email,ISCX_VPN_2016
0.416201115,64,17,0.416201115,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420947075,64,17,0.420947075,128,2,5355,1,1,Email,ISCX_VPN_2016
0.42045784,64,17,0.42045784,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412352085,64,17,0.412352085,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411970854,64,17,0.411970854,128,2,5355,1,1,Email,ISCX_VPN_2016
0.414451122,64,17,0.414451122,128,2,5355,1,1,Email,ISCX_VPN_2016
0.413906813,64,17,0.413906813,128,2,5355,1,1,Email,ISCX_VPN_2016
0.433779001,64,17,0.433779001,128,2,5355,1,1,Email,ISCX_VPN_2016
0.433446169,64,17,0.433446169,128,2,5355,1,1,Email,ISCX_VPN_2016
0.415599823,64,17,0.415599823,128,2,5355,1,1,Email,ISCX_VPN_2016
0.415214062,64,17,0.415214062,128,2,5355,1,1,Email,ISCX_VPN_2016
0.746090531,92,17,1.492181063,276,3,137,128,1,Email,ISCX_VPN_2016
0.413794041,64,17,0.413794041,128,2,5355,1,1,Email,ISCX_VPN_2016
0.413731098,64,17,0.413731098,128,2,5355,1,1,Email,ISCX_VPN_2016
0.415492058,64,17,0.415492058,128,2,5355,1,1,Email,ISCX_VPN_2016
0.415359974,64,17,0.415359974,128,2,5355,1,1,Email,ISCX_VPN_2016
59.9983267,75,17,179.9949801,300,4,4644,64,1,Email,ISCX_VPN_2016
0.420813084,64,17,0.420813084,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420495987,64,17,0.420495987,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412067175,64,17,0.412067175,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411554098,64,17,0.411554098,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411875963,64,17,0.411875963,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411545992,64,17,0.411545992,128,2,5355,1,1,Email,ISCX_VPN_2016
10.48945508,246.2142857,17,136.362916,3447,14,5353,255,1,Email,ISCX_VPN_2016
0.413728952,64,17,0.413728952,128,2,5355,1,1,Email,ISCX_VPN_2016
0.413585901,64,17,0.413585901,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411141157,64,17,0.411141157,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410898209,64,17,0.410898209,128,2,5355,1,1,Email,ISCX_VPN_2016
0.095978022,64,17,0.095978022,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411370039,64,17,0.411370039,128,2,5355,1,1,Email,ISCX_VPN_2016
0.413666964,64,17,0.413666964,128,2,5355,1,1,Email,ISCX_VPN_2016
0.413290977,64,17,0.413290977,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412282944,64,17,0.412282944,128,2,5355,1,1,Email,ISCX_VPN_2016
0.41161108,64,17,0.41161108,128,2,5355,1,1,Email,ISCX_VPN_2016
0.105417967,64,17,0.105417967,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420867205,64,17,0.420867205,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420325994,64,17,0.420325994,128,2,5355,1,1,Email,ISCX_VPN_2016
0.416646957,64,17,0.416646957,128,2,5355,1,1,Email,ISCX_VPN_2016
0.416404009,64,17,0.416404009,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420840025,64,17,0.420840025,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420567036,64,17,0.420567036,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410457134,64,17,0.410457134,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410018921,64,17,0.410018921,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411049843,64,17,0.411049843,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410521984,64,17,0.410521984,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412708044,64,17,0.412708044,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412282944,64,17,0.412282944,128,2,5355,1,1,Email,ISCX_VPN_2016
0.421725988,64,17,0.421725988,128,2,5355,1,1,Email,ISCX_VPN_2016
0.42169404,64,17,0.42169404,128,2,5355,1,1,Email,ISCX_VPN_2016
0.439194918,64,17,0.439194918,128,2,5355,1,1,Email,ISCX_VPN_2016
0.439221144,64,17,0.439221144,128,2,5355,1,1,Email,ISCX_VPN_2016
0.421648026,64,17,0.421648026,128,2,5355,1,1,Email,ISCX_VPN_2016
0.421691895,64,17,0.421691895,128,2,5355,1,1,Email,ISCX_VPN_2016
0.428789854,64,17,0.428789854,128,2,5355,1,1,Email,ISCX_VPN_2016
0.428803205,64,17,0.428803205,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410819054,64,17,0.410819054,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410851002,64,17,0.410851002,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411563873,64,17,0.411563873,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411164999,64,17,0.411164999,128,2,5355,1,1,Email,ISCX_VPN_2016
0.41373992,64,17,0.41373992,128,2,5355,1,1,Email,ISCX_VPN_2016
0.413658857,64,17,0.413658857,128,2,5355,1,1,Email,ISCX_VPN_2016
15.81586012,226.1111111,17,126.526881,2035,9,138,127,1,Email,ISCX_VPN_2016
0.424783945,64,17,0.424783945,128,2,5355,1,1,Email,ISCX_VPN_2016
0.424894094,64,17,0.424894094,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410101175,64,17,0.410101175,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409855127,64,17,0.409855127,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410567045,64,17,0.410567045,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410407066,64,17,0.410407066,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411262989,64,17,0.411262989,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411138058,64,17,0.411138058,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412358999,64,17,0.412358999,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411775827,64,17,0.411775827,128,2,5355,1,1,Email,ISCX_VPN_2016
0.755869508,92,17,1.511739016,276,3,137,128,1,Email,ISCX_VPN_2016
0.412297964,64,17,0.412297964,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412068844,64,17,0.412068844,128,2,5355,1,1,Email,ISCX_VPN_2016
0.41093111,64,17,0.41093111,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410600901,64,17,0.410600901,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411119938,64,17,0.411119938,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410870075,64,17,0.410870075,128,2,5355,1,1,Email,ISCX_VPN_2016
0.417468786,64,17,0.417468786,128,2,5355,1,1,Email,ISCX_VPN_2016
0.417444944,64,17,0.417444944,128,2,5355,1,1,Email,ISCX_VPN_2016
0.416783094,64,17,0.416783094,128,2,5355,1,1,Email,ISCX_VPN_2016
0.41643095,64,17,0.41643095,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412572145,64,17,0.412572145,128,2,5355,1,1,Email,ISCX_VPN_2016
0.41229105,64,17,0.41229105,128,2,5355,1,1,Email,ISCX_VPN_2016
0.442671061,64,17,0.442671061,128,2,5355,1,1,Email,ISCX_VPN_2016
0.442169905,64,17,0.442169905,128,2,5355,1,1,Email,ISCX_VPN_2016
0.416997194,64,17,0.416997194,128,2,5355,1,1,Email,ISCX_VPN_2016
0.41672802,64,17,0.41672802,128,2,5355,1,1,Email,ISCX_VPN_2016
1.927780867,233,17,1.927780867,466,2,138,64,1,Email,ISCX_VPN_2016
4.496922016,246.6666667,17,8.993844032,740,3,138,64,1,Email,ISCX_VPN_2016
0.439387798,64,17,0.439387798,128,2,5355,1,1,Email,ISCX_VPN_2016
0.439585924,64,17,0.439585924,128,2,5355,1,1,Email,ISCX_VPN_2016
28.9144187,64,17,86.74325609,256,4,5355,1,1,Email,ISCX_VPN_2016
0.43047595,64,17,0.43047595,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410091162,64,17,0.410091162,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409878969,64,17,0.409878969,128,2,5355,1,1,Email,ISCX_VPN_2016
1.52850219,92,17,81.01061606,4968,54,137,128,1,Email,ISCX_VPN_2016
0.41071701,64,17,0.41071701,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410428047,64,17,0.410428047,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411739111,64,17,0.411739111,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411376953,64,17,0.411376953,128,2,5355,1,1,Email,ISCX_VPN_2016
0.033065692,151.3939394,6,1.058102131,4996,33,465,82.18181818,1,Email,ISCX_VPN_2016
0.418139935,64,17,0.418139935,128,2,5355,1,1,Email,ISCX_VPN_2016
0.4179039,64,17,0.4179039,128,2,5355,1,1,Email,ISCX_VPN_2016
0.061032057,98,17,0.061032057,196,2,53,87.5,1,Email,ISCX_VPN_2016
0.060726881,98,17,0.060726881,196,2,53,87.5,1,Email,ISCX_VPN_2016
9.017383984,111,17,63.12168789,888,8,53,92,1,Email,ISCX_VPN_2016
0.41275382,64,17,0.41275382,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412947178,64,17,0.412947178,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410513163,64,17,0.410513163,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410247087,64,17,0.410247087,128,2,5355,1,1,Email,ISCX_VPN_2016
0.421237946,64,17,0.421237946,128,2,5355,1,1,Email,ISCX_VPN_2016
0.421056986,64,17,0.421056986,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410259008,64,17,0.410259008,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409999132,64,17,0.409999132,128,2,5355,1,1,Email,ISCX_VPN_2016
0.427500963,64,17,0.427500963,128,2,5355,1,1,Email,ISCX_VPN_2016
0.431401968,64,17,0.431401968,128,2,5355,1,1,Email,ISCX_VPN_2016
0.416697025,64,17,0.416697025,128,2,5355,1,1,Email,ISCX_VPN_2016
0.416471004,64,17,0.416471004,128,2,5355,1,1,Email,ISCX_VPN_2016
0.413069963,64,17,0.413069963,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412997961,64,17,0.412997961,128,2,5355,1,1,Email,ISCX_VPN_2016
0.438931942,64,17,0.438931942,128,2,5355,1,1,Email,ISCX_VPN_2016
0.438593149,64,17,0.438593149,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410262108,64,17,0.410262108,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409895897,64,17,0.409895897,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412075996,64,17,0.412075996,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411653996,64,17,0.411653996,128,2,5355,1,1,Email,ISCX_VPN_2016
0.423424959,64,17,0.423424959,128,2,5355,1,1,Email,ISCX_VPN_2016
0.434747934,64,17,0.434747934,128,2,5355,1,1,Email,ISCX_VPN_2016
0.444482088,64,17,0.444482088,128,2,5355,1,1,Email,ISCX_VPN_2016
0.444373846,64,17,0.444373846,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420871973,64,17,0.420871973,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420511007,64,17,0.420511007,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410991907,64,17,0.410991907,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410769939,64,17,0.410769939,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411869049,64,17,0.411869049,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411466122,64,17,0.411466122,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420493126,64,17,0.420493126,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420047045,64,17,0.420047045,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409399033,64,17,0.409399033,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409097195,64,17,0.409097195,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412154913,64,17,0.412154913,128,2,5355,1,1,Email,ISCX_VPN_2016
0.41167593,64,17,0.41167593,128,2,5355,1,1,Email,ISCX_VPN_2016
0.41503191,64,17,0.41503191,128,2,5355,1,1,Email,ISCX_VPN_2016
0.414861917,64,17,0.414861917,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420937061,64,17,0.420937061,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420638084,64,17,0.420638084,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420735121,64,17,0.420735121,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420439005,64,17,0.420439005,128,2,5355,1,1,Email,ISCX_VPN_2016
0.042595878,148.8529412,6,1.405663967,5061,34,465,81.05882353,1,Email,ISCX_VPN_2016
0.415097952,64,17,0.415097952,128,2,5355,1,1,Email,ISCX_VPN_2016
0.414916992,64,17,0.414916992,128,2,5355,1,1,Email,ISCX_VPN_2016
0.414597988,64,17,0.414597988,128,2,5355,1,1,Email,ISCX_VPN_2016
0.414718151,64,17,0.414718151,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420910835,64,17,0.420910835,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420710802,64,17,0.420710802,128,2,5355,1,1,Email,ISCX_VPN_2016
0.416688919,64,17,0.416688919,128,2,5355,1,1,Email,ISCX_VPN_2016
0.416551828,64,17,0.416551828,128,2,5355,1,1,Email,ISCX_VPN_2016
0.422923088,64,17,0.422923088,128,2,5355,1,1,Email,ISCX_VPN_2016
0.422957897,64,17,0.422957897,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412046909,64,17,0.412046909,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411483049,64,17,0.411483049,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411887169,64,17,0.411887169,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411405087,64,17,0.411405087,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411581039,64,17,0.411581039,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411339998,64,17,0.411339998,128,2,5355,1,1,Email,ISCX_VPN_2016
0.41032505,64,17,0.41032505,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409867048,64,17,0.409867048,128,2,5355,1,1,Email,ISCX_VPN_2016
0.421026945,64,17,0.421026945,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420519114,64,17,0.420519114,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420785189,64,17,0.420785189,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420366049,64,17,0.420366049,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409615993,64,17,0.409615993,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409386873,64,17,0.409386873,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412071943,64,17,0.412071943,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411798,64,17,0.411798,128,2,5355,1,1,Email,ISCX_VPN_2016
0.750479937,92,17,1.500959873,276,3,137,128,1,Email,ISCX_VPN_2016
0.410182953,64,17,0.410182953,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409743071,64,17,0.409743071,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409970045,64,17,0.409970045,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409552097,64,17,0.409552097,128,2,5355,1,1,Email,ISCX_VPN_2016
0.413784981,64,17,0.413784981,128,2,5355,1,1,Email,ISCX_VPN_2016
0.413432121,64,17,0.413432121,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420969009,64,17,0.420969009,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420626879,64,17,0.420626879,128,2,5355,1,1,Email,ISCX_VPN_2016
0.417870045,64,17,0.417870045,128,2,5355,1,1,Email,ISCX_VPN_2016
0.417763948,64,17,0.417763948,128,2,5355,1,1,Email,ISCX_VPN_2016
0.419188976,64,17,0.419188976,128,2,5355,1,1,Email,ISCX_VPN_2016
0.424663067,64,17,0.424663067,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412000895,64,17,0.412000895,128,2,5355,1,1,Email,ISCX_VPN_2016
0.423260927,64,17,0.423260927,128,2,5355,1,1,Email,ISCX_VPN_2016
0.416316032,64,17,0.416316032,128,2,5355,1,1,Email,ISCX_VPN_2016
0.415823936,64,17,0.415823936,128,2,5355,1,1,Email,ISCX_VPN_2016
0.421921015,64,17,0.421921015,128,2,5355,1,1,Email,ISCX_VPN_2016
0.426568031,64,17,0.426568031,128,2,5355,1,1,Email,ISCX_VPN_2016
0.414849997,64,17,0.414849997,128,2,5355,1,1,Email,ISCX_VPN_2016
0.414606094,64,17,0.414606094,128,2,5355,1,1,Email,ISCX_VPN_2016
0.422173977,64,17,0.422173977,128,2,5355,1,1,Email,ISCX_VPN_2016
0.422188997,64,17,0.422188997,128,2,5355,1,1,Email,ISCX_VPN_2016
0.036460526,151.3636364,6,1.166736841,4995,33,465,84.72727273,1,Email,ISCX_VPN_2016
0.420922995,64,17,0.420922995,128,2,5355,1,1,Email,ISCX_VPN_2016
0.42048192,64,17,0.42048192,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411195993,64,17,0.411195993,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411033154,64,17,0.411033154,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411280155,64,17,0.411280155,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410912991,64,17,0.410912991,128,2,5355,1,1,Email,ISCX_VPN_2016
0.421007872,64,17,0.421007872,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420480013,64,17,0.420480013,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410739899,64,17,0.410739899,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410215855,64,17,0.410215855,128,2,5355,1,1,Email,ISCX_VPN_2016
0.423367977,64,17,0.423367977,128,2,5355,1,1,Email,ISCX_VPN_2016
0.42325902,64,17,0.42325902,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412951946,64,17,0.412951946,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412953854,64,17,0.412953854,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410331011,64,17,0.410331011,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409744024,64,17,0.409744024,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411110163,64,17,0.411110163,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410757065,64,17,0.410757065,128,2,5355,1,1,Email,ISCX_VPN_2016
0.41188097,64,17,0.41188097,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411628962,64,17,0.411628962,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420976162,64,17,0.420976162,128,2,5355,1,1,Email,ISCX_VPN_2016
0.42057991,64,17,0.42057991,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411064148,64,17,0.411064148,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410923958,64,17,0.410923958,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410413027,64,17,0.410413027,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410380125,64,17,0.410380125,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410451889,64,17,0.410451889,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410099983,64,17,0.410099983,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412117004,64,17,0.412117004,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411697865,64,17,0.411697865,128,2,5355,1,1,Email,ISCX_VPN_2016
0.427340984,64,17,0.427340984,128,2,5355,1,1,Email,ISCX_VPN_2016
0.427340984,64,17,0.427340984,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411159992,64,17,0.411159992,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411186934,64,17,0.411186934,128,2,5355,1,1,Email,ISCX_VPN_2016
0.415571213,64,17,0.415571213,128,2,5355,1,1,Email,ISCX_VPN_2016
0.415561914,64,17,0.415561914,128,2,5355,1,1,Email,ISCX_VPN_2016
0.032935096,154.1875,6,1.020987988,4934,32,465,83.375,1,Email,ISCX_VPN_2016
0.410636902,64,17,0.410636902,128,2,5355,1,1,Email,ISCX_VPN_2016
24.87059967,64,17,74.611799,256,4,5355,1,1,Email,ISCX_VPN_2016
0.431038857,64,17,0.431038857,128,2,5355,1,1,Email,ISCX_VPN_2016
0.431207895,64,17,0.431207895,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411216021,64,17,0.411216021,128,2,5355,1,1,Email,ISCX_VPN_2016
0.41090703,64,17,0.41090703,128,2,5355,1,1,Email,ISCX_VPN_2016
0.432679892,64,17,0.432679892,128,2,5355,1,1,Email,ISCX_VPN_2016
0.432690144,64,17,0.432690144,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410905838,64,17,0.410905838,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410781145,64,17,0.410781145,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412077904,64,17,0.412077904,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411552906,64,17,0.411552906,128,2,5355,1,1,Email,ISCX_VPN_2016
0.427769899,64,17,0.427769899,128,2,5355,1,1,Email,ISCX_VPN_2016
0.427492857,64,17,0.427492857,128,2,5355,1,1,Email,ISCX_VPN_2016
0.416667938,64,17,0.416667938,128,2,5355,1,1,Email,ISCX_VPN_2016
0.416587114,64,17,0.416587114,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420695066,64,17,0.420695066,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420351982,64,17,0.420351982,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420632839,64,17,0.420632839,128,2,5355,1,1,Email,ISCX_VPN_2016
0.420266867,64,17,0.420266867,128,2,5355,1,1,Email,ISCX_VPN_2016
0.431451797,64,17,0.431451797,128,2,5355,1,1,Email,ISCX_VPN_2016
0.431500912,64,17,0.431500912,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410337925,64,17,0.410337925,128,2,5355,1,1,Email,ISCX_VPN_2016
0.409764051,64,17,0.409764051,128,2,5355,1,1,Email,ISCX_VPN_2016
0.40909791,64,17,0.40909791,128,2,5355,1,1,Email,ISCX_VPN_2016
0.408801079,64,17,0.408801079,128,2,5355,1,1,Email,ISCX_VPN_2016
0.438588142,64,17,0.438588142,128,2,5355,1,1,Email,ISCX_VPN_2016
0.438229084,64,17,0.438229084,128,2,5355,1,1,Email,ISCX_VPN_2016
0.036507645,154.25,6,1.131736994,4936,32,465,83.375,1,Email,ISCX_VPN_2016
0.414760113,64,17,0.414760113,128,2,5355,1,1,Email,ISCX_VPN_2016
0.414788961,64,17,0.414788961,128,2,5355,1,1,Email,ISCX_VPN_2016
0.41095686,64,17,0.41095686,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410950899,64,17,0.410950899,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410709143,64,17,0.410709143,128,2,5355,1,1,Email,ISCX_VPN_2016
0.410480022,64,17,0.410480022,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411931992,64,17,0.411931992,128,2,5355,1,1,Email,ISCX_VPN_2016
0.411687851,64,17,0.411687851,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412452936,64,17,0.412452936,128,2,5355,1,1,Email,ISCX_VPN_2016
0.412084103,64,17,0.412084103,128,2,5355,1,1,Email,ISCX_VPN_2016
